,Transaction ID,Customer ID,Category,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Item,Item_name,Year,Month
8039,TXN_4231938,CUST_16,Beverages,27.5,2.0,55.0,Digital Wallet,Online,2024-06-04,1,Item_16_BEV,Herbal Tea,2024,June
8040,TXN_6420393,CUST_24,Patisserie,29.0,10.0,290.0,Cash,Online,2022-03-14,1,Item_17_PAT,Choux Pastry,2022,March
8041,TXN_1136214,CUST_25,Furniture,6.5,4.0,26.0,Cash,Online,2023-08-06,1,Item_2_FUR,Sofa,2023,August
8042,TXN_8401176,CUST_17,Computers and electric accessories,17.0,7.0,119.0,Digital Wallet,Online,2023-12-14,0,Item_9_CEA,Headset,2023,December
8043,TXN_3202495,CUST_08,Beverages,14.0,10.0,140.0,Cash,In-store,2024-08-15,1,Item_7_BEV,Energy Drink,2024,August
8044,TXN_2850454,CUST_23,Furniture,33.5,9.0,301.5,Credit Card,In-store,2023-01-17,1,Item_20_FUR,Bean Bag,2023,January
8045,TXN_8439426,CUST_19,Food,11.0,9.0,99.0,Digital Wallet,Online,2025-01-09,0,Item_5_FOOD,Sugar,2025,January
8046,TXN_7399472,CUST_20,Milk Products,14.0,3.0,42.0,Cash,Online,2023-02-15,1,Item_7_MILK,Fresh Cream,2023,February
8047,TXN_7900727,CUST_07,Beverages,38.0,1.0,38.0,Cash,Online,2023-07-03,0,Item_23_BEV,Smoothie,2023,July
8048,TXN_3188922,CUST_08,Milk Products,39.5,5.0,197.5,Credit Card,Online,2023-05-31,0,Item_24_MILK,Sweet Condensed Milk,2023,May
8049,TXN_7949456,CUST_21,Electric household essentials,26.0,4.0,104.0,Cash,Online,2023-05-09,0,Item_15_EHE,Coffee Maker,2023,May
8050,TXN_1432870,CUST_14,Milk Products,11.0,6.0,66.0,Credit Card,In-store,2024-05-22,0,Item_5_MILK,Yogurt,2024,May
8051,TXN_8240192,CUST_02,Furniture,26.0,3.0,78.0,Digital Wallet,In-store,2024-04-10,1,Item_15_FUR,Rocking Chair,2024,April
8052,TXN_4752744,CUST_20,Patisserie,33.5,9.0,301.5,Cash,Online,2022-09-25,1,Item_20_PAT,Carrot Cake Slice,2022,September
8053,TXN_4609121,CUST_05,Electric household essentials,20.0,2.0,40.0,Credit Card,In-store,2024-11-13,0,Item_11_EHE,Hair Dryer,2024,November
8054,TXN_4617868,CUST_22,Food,39.5,6.0,237.0,Cash,In-store,2022-06-03,1,Item_24_FOOD,Instant Meals,2022,June
8055,TXN_7792938,CUST_01,Patisserie,24.5,2.0,49.0,Digital Wallet,In-store,2022-01-21,0,Item_14_PAT,Lemon Tart,2022,January
8056,TXN_6582263,CUST_12,Butchers,27.5,3.0,82.5,Cash,Online,2022-04-03,1,Item_16_BUT,Ham Slices,2022,April
8057,TXN_5045913,CUST_01,Furniture,38.0,4.0,152.0,Digital Wallet,Online,2022-10-17,1,Item_23_FUR,Magazine Rack,2022,October
8058,TXN_9094247,CUST_06,Beverages,6.5,4.0,26.0,Credit Card,In-store,2022-09-03,1,Item_2_BEV,Sparkling Water,2022,September
8059,TXN_3475226,CUST_12,Patisserie,38.0,7.0,266.0,Digital Wallet,Online,2022-01-19,1,Item_23_PAT,Mini Pastry Box,2022,January
8060,TXN_5208918,CUST_07,Beverages,27.5,6.0,165.0,Cash,In-store,2022-12-09,1,Item_16_BEV,Herbal Tea,2022,December
8061,TXN_7929854,CUST_04,Patisserie,15.5,1.0,15.5,Digital Wallet,Online,2023-09-13,0,Item_8_PAT,Brownie,2023,September
8062,TXN_6113330,CUST_23,Patisserie,18.5,8.0,148.0,Cash,In-store,2022-05-18,1,Item_10_PAT,Cinnamon Roll,2022,May
8063,TXN_4465035,CUST_03,Beverages,35.0,4.0,140.0,Digital Wallet,In-store,2025-01-01,1,Item_21_BEV,Protein Shake,2025,January
8064,TXN_6801089,CUST_06,Patisserie,30.5,3.0,91.5,Digital Wallet,In-store,2022-11-20,1,Item_18_PAT,Tiramisu Slice,2022,November
8065,TXN_7384450,CUST_02,Food,29.0,4.0,116.0,Credit Card,In-store,2023-10-01,0,Item_17_FOOD,Chili Sauce,2023,October
8066,TXN_3581677,CUST_11,Patisserie,24.5,4.0,98.0,Cash,Online,2022-03-17,0,Item_14_PAT,Lemon Tart,2022,March
8067,TXN_2478548,CUST_19,Patisserie,21.5,4.0,86.0,Digital Wallet,In-store,2024-07-27,1,Item_12_PAT,Fruit Tart,2024,July
8068,TXN_5761932,CUST_09,Butchers,21.5,10.0,215.0,Cash,Online,2024-10-18,0,Item_12_BUT,Meatballs,2024,October
8069,TXN_8598964,CUST_05,Furniture,14.0,5.0,70.0,Credit Card,Online,2023-04-29,1,Item_7_FUR,Wardrobe,2023,April
8070,TXN_9588085,CUST_08,Beverages,21.5,1.0,21.5,Digital Wallet,In-store,2024-06-23,0,Item_12_BEV,Tonic Water,2024,June
8071,TXN_8653885,CUST_12,Food,26.0,7.0,182.0,Credit Card,Online,2022-03-29,1,Item_15_FOOD,Tortilla Wraps,2022,March
8072,TXN_8400840,CUST_03,Butchers,20.0,2.0,40.0,Digital Wallet,In-store,2023-01-24,1,Item_11_BUT,Sausages,2023,January
8073,TXN_8573044,CUST_23,Beverages,35.0,8.0,280.0,Credit Card,In-store,2023-02-18,0,Item_21_BEV,Protein Shake,2023,February
8074,TXN_3053284,CUST_05,Butchers,14.0,1.0,14.0,Credit Card,In-store,2024-05-13,1,Item_7_BUT,Mutton Curry Cut,2024,May
8075,TXN_3301515,CUST_17,Electric household essentials,15.5,2.0,31.0,Credit Card,Online,2022-01-10,1,Item_8_EHE,Iron,2022,January
8076,TXN_3858239,CUST_23,Food,41.0,10.0,410.0,Cash,In-store,2022-09-08,1,Item_25_FOOD,Dry Fruits Mix,2022,September
8077,TXN_6771885,CUST_25,Patisserie,8.0,9.0,72.0,Digital Wallet,Online,2025-01-04,0,Item_3_PAT,Muffin,2025,January
8078,TXN_4847645,CUST_10,Beverages,33.5,9.0,301.5,Digital Wallet,In-store,2022-01-31,1,Item_20_BEV,Fruit Punch,2022,January
8079,TXN_2055325,CUST_12,Milk Products,20.0,7.0,140.0,Digital Wallet,In-store,2023-07-25,1,Item_11_MILK,Whipped Cream,2023,July
8080,TXN_6923329,CUST_08,Electric household essentials,29.0,6.0,174.0,Digital Wallet,Online,2023-04-10,1,Item_17_EHE,Electric Stove,2023,April
8081,TXN_2995331,CUST_20,Milk Products,14.0,9.0,126.0,Credit Card,Online,2022-09-25,0,Item_7_MILK,Fresh Cream,2022,September
8082,TXN_9706254,CUST_10,Food,9.5,10.0,95.0,Cash,Online,2023-08-09,1,Item_4_FOOD,Noodles,2023,August
8083,TXN_4049162,CUST_05,Computers and electric accessories,27.5,9.0,247.5,Cash,In-store,2023-12-19,1,Item_16_CEA,Power Supply Unit,2023,December
8084,TXN_5535762,CUST_18,Butchers,5.0,7.0,35.0,Cash,In-store,2022-12-31,0,Item_1_BUT,Chicken Breast,2022,December
8085,TXN_3747617,CUST_12,Butchers,8.0,5.0,40.0,Digital Wallet,Online,2023-09-18,1,Item_3_BUT,Whole Chicken,2023,September
8086,TXN_3505141,CUST_15,Electric household essentials,12.5,10.0,125.0,Credit Card,Online,2025-01-01,1,Item_6_EHE,Electric Kettle,2025,January
8087,TXN_2260411,CUST_12,Furniture,5.0,9.0,45.0,Credit Card,In-store,2024-10-02,1,Item_1_FUR,Office Chair,2024,October
8088,TXN_4092805,CUST_08,Food,33.5,8.0,268.0,Digital Wallet,Online,2024-09-22,1,Item_20_FOOD,Canned Corn,2024,September
8089,TXN_8622563,CUST_18,Furniture,5.0,7.0,35.0,Digital Wallet,Online,2024-12-06,1,Item_1_FUR,Office Chair,2024,December
8090,TXN_2618457,CUST_02,Food,20.0,6.0,120.0,Credit Card,In-store,2022-07-11,1,Item_11_FOOD,Peanut Butter,2022,July
8091,TXN_4457834,CUST_10,Beverages,12.5,1.0,12.5,Credit Card,In-store,2024-02-06,1,Item_6_BEV,Lemonade,2024,February
8092,TXN_2018154,CUST_21,Food,23.0,4.0,92.0,Credit Card,Online,2022-11-09,1,Item_13_FOOD,Honey,2022,November
8093,TXN_5747284,CUST_07,Patisserie,39.5,5.0,197.5,Digital Wallet,Online,2023-10-03,1,Item_24_PAT,Premium Donut,2023,October
8094,TXN_3047391,CUST_20,Beverages,24.5,7.0,171.5,Cash,In-store,2024-01-07,0,Item_14_BEV,Coconut Water,2024,January
8095,TXN_9826370,CUST_25,Furniture,12.5,4.0,50.0,Credit Card,In-store,2024-02-21,0,Item_6_FUR,Bed Frame,2024,February
8096,TXN_3277766,CUST_06,Furniture,5.0,7.0,35.0,Credit Card,In-store,2023-04-23,1,Item_1_FUR,Office Chair,2023,April
8097,TXN_1438632,CUST_09,Milk Products,17.0,9.0,153.0,Digital Wallet,In-store,2022-10-25,1,Item_9_MILK,Chocolate Milk,2022,October
8098,TXN_1258675,CUST_06,Electric household essentials,14.0,3.0,42.0,Digital Wallet,In-store,2023-08-01,0,Item_7_EHE,Rice Cooker,2023,August
8099,TXN_3347862,CUST_02,Butchers,17.0,10.0,170.0,Credit Card,Online,2022-06-12,1,Item_9_BUT,Pork Chops,2022,June
8100,TXN_8519447,CUST_20,Electric household essentials,26.0,4.0,104.0,Credit Card,In-store,2024-07-31,1,Item_15_EHE,Coffee Maker,2024,July
8101,TXN_7987328,CUST_21,Computers and electric accessories,18.5,3.0,55.5,Credit Card,Online,2022-08-19,1,Item_10_CEA,USB Flash Drive,2022,August
8102,TXN_5179270,CUST_20,Patisserie,39.5,2.0,79.0,Credit Card,Online,2024-02-15,0,Item_24_PAT,Premium Donut,2024,February
8103,TXN_4761311,CUST_08,Beverages,36.5,10.0,365.0,Cash,In-store,2022-10-15,1,Item_22_BEV,Milkshake,2022,October
8104,TXN_9198301,CUST_04,Computers and electric accessories,32.0,8.0,256.0,Digital Wallet,In-store,2024-06-25,1,Item_19_CEA,Router,2024,June
8105,TXN_2300142,CUST_18,Patisserie,9.5,9.0,85.5,Cash,Online,2024-07-16,0,Item_4_PAT,Cupcake,2024,July
8106,TXN_1545404,CUST_14,Beverages,26.0,4.0,104.0,Cash,In-store,2024-05-19,1,Item_15_BEV,Mango Juice,2024,May
8107,TXN_9218985,CUST_07,Butchers,41.0,7.0,287.0,Cash,Online,2023-11-09,1,Item_25_BUT,Premium Wagyu Cut,2023,November
8108,TXN_7006720,CUST_02,Butchers,18.5,10.0,185.0,Cash,Online,2024-09-15,1,Item_10_BUT,Bacon Pack,2024,September
8109,TXN_6491775,CUST_06,Electric household essentials,11.0,5.0,55.0,Digital Wallet,In-store,2023-06-29,0,Item_5_EHE,Air Purifier,2023,June
8110,TXN_9386080,CUST_05,Computers and electric accessories,6.5,3.0,19.5,Cash,In-store,2023-04-27,1,Item_2_CEA,Desktop PC,2023,April
8111,TXN_8319396,CUST_05,Milk Products,23.0,8.0,184.0,Cash,Online,2023-09-13,1,Item_13_MILK,Sour Cream,2023,September
8112,TXN_5361549,CUST_13,Computers and electric accessories,24.5,8.0,196.0,Digital Wallet,Online,2022-07-13,1,Item_14_CEA,Motherboard,2022,July
8113,TXN_9340241,CUST_21,Patisserie,14.0,10.0,140.0,Digital Wallet,Online,2022-04-11,0,Item_7_PAT,Eclair,2022,April
8114,TXN_1342283,CUST_06,Food,41.0,7.0,287.0,Cash,Online,2022-03-17,0,Item_25_FOOD,Dry Fruits Mix,2022,March
8115,TXN_9359126,CUST_08,Beverages,27.5,6.0,165.0,Credit Card,In-store,2023-02-25,1,Item_16_BEV,Herbal Tea,2023,February
8116,TXN_5845226,CUST_08,Patisserie,20.0,10.0,200.0,Credit Card,In-store,2023-07-24,1,Item_11_PAT,Cheesecake Slice,2023,July
8117,TXN_4822005,CUST_10,Food,33.5,8.0,268.0,Credit Card,Online,2023-02-26,1,Item_20_FOOD,Canned Corn,2023,February
8118,TXN_2069389,CUST_01,Beverages,39.5,2.0,79.0,Cash,Online,2024-02-29,0,Item_24_BEV,Iced Latte,2024,February
8119,TXN_1246620,CUST_22,Patisserie,20.0,6.0,120.0,Cash,In-store,2024-06-23,1,Item_11_PAT,Cheesecake Slice,2024,June
8120,TXN_5748429,CUST_24,Milk Products,23.0,10.0,230.0,Digital Wallet,Online,2022-02-18,1,Item_13_MILK,Sour Cream,2022,February
8121,TXN_4398638,CUST_07,Electric household essentials,15.5,10.0,155.0,Digital Wallet,In-store,2022-11-18,1,Item_8_EHE,Iron,2022,November
8122,TXN_7867022,CUST_04,Electric household essentials,29.0,4.0,116.0,Credit Card,In-store,2023-12-31,1,Item_17_EHE,Electric Stove,2023,December
8123,TXN_6947902,CUST_08,Food,12.5,9.0,112.5,Credit Card,In-store,2024-03-11,0,Item_6_FOOD,Salt,2024,March
8124,TXN_3547918,CUST_09,Butchers,17.0,1.0,17.0,Cash,Online,2022-07-16,0,Item_9_BUT,Pork Chops,2022,July
8125,TXN_1122490,CUST_06,Butchers,12.5,6.0,75.0,Credit Card,Online,2023-11-30,1,Item_6_BUT,Lamb Chops,2023,November
8126,TXN_7118644,CUST_06,Computers and electric accessories,29.0,4.0,116.0,Cash,Online,2023-01-12,1,Item_17_CEA,Laptop Charger,2023,January
8127,TXN_6897096,CUST_06,Furniture,24.5,10.0,245.0,Credit Card,In-store,2022-06-25,1,Item_14_FUR,Ottoman,2022,June
8128,TXN_9716704,CUST_22,Patisserie,9.5,3.0,28.5,Digital Wallet,In-store,2024-07-27,1,Item_4_PAT,Cupcake,2024,July
8129,TXN_4617564,CUST_14,Butchers,27.5,9.0,247.5,Digital Wallet,In-store,2024-04-15,0,Item_16_BUT,Ham Slices,2024,April
8130,TXN_7504945,CUST_07,Computers and electric accessories,35.0,10.0,350.0,Credit Card,Online,2022-12-25,1,Item_21_CEA,Smartwatch,2022,December
8131,TXN_2690530,CUST_05,Beverages,20.0,10.0,200.0,Digital Wallet,In-store,2022-02-14,1,Item_11_BEV,Ginger Ale,2022,February
8132,TXN_9178438,CUST_04,Beverages,17.0,7.0,119.0,Credit Card,Online,2023-01-20,0,Item_9_BEV,Cold Coffee,2023,January
8133,TXN_3584590,CUST_25,Beverages,24.5,5.0,122.5,Cash,Online,2023-09-05,1,Item_14_BEV,Coconut Water,2023,September
8134,TXN_4189884,CUST_09,Food,9.5,3.0,28.5,Cash,Online,2024-12-29,1,Item_4_FOOD,Noodles,2024,December
8135,TXN_1078382,CUST_15,Butchers,38.0,6.0,228.0,Credit Card,Online,2022-07-08,0,Item_23_BUT,Lamb Shank,2022,July
8136,TXN_7362256,CUST_15,Food,12.5,5.0,62.5,Digital Wallet,In-store,2022-06-10,1,Item_6_FOOD,Salt,2022,June
8137,TXN_3449156,CUST_07,Beverages,41.0,5.0,205.0,Digital Wallet,In-store,2022-10-22,1,Item_25_BEV,Premium Cold Brew,2022,October
8138,TXN_2581258,CUST_14,Electric household essentials,23.0,4.0,92.0,Credit Card,Online,2022-02-13,0,Item_13_EHE,Humidifier,2022,February
8139,TXN_6051216,CUST_07,Computers and electric accessories,27.5,10.0,275.0,Credit Card,Online,2022-09-23,0,Item_16_CEA,Power Supply Unit,2022,September
8140,TXN_9707301,CUST_07,Computers and electric accessories,23.0,5.0,115.0,Digital Wallet,In-store,2022-09-17,1,Item_13_CEA,Graphics Card,2022,September
8141,TXN_3883115,CUST_11,Electric household essentials,38.0,3.0,114.0,Cash,In-store,2024-10-20,0,Item_23_EHE,Sandwich Maker,2024,October
8142,TXN_6252321,CUST_03,Butchers,5.0,10.0,50.0,Credit Card,Online,2023-01-06,1,Item_1_BUT,Chicken Breast,2023,January
8143,TXN_8177813,CUST_03,Patisserie,6.5,5.0,32.5,Credit Card,In-store,2023-12-01,0,Item_2_PAT,Chocolate Croissant,2023,December
8144,TXN_3070107,CUST_08,Patisserie,9.5,10.0,95.0,Digital Wallet,Online,2024-03-14,1,Item_4_PAT,Cupcake,2024,March
8145,TXN_5873481,CUST_12,Computers and electric accessories,41.0,1.0,41.0,Cash,In-store,2022-11-26,1,Item_25_CEA,Tablet,2022,November
8146,TXN_5623265,CUST_10,Food,33.5,1.0,33.5,Cash,Online,2023-06-05,1,Item_20_FOOD,Canned Corn,2023,June
8147,TXN_9969255,CUST_10,Computers and electric accessories,26.0,4.0,104.0,Credit Card,In-store,2024-06-11,1,Item_15_CEA,RAM Module,2024,June
8148,TXN_9514388,CUST_22,Food,36.5,5.0,182.5,Credit Card,Online,2023-01-31,1,Item_22_FOOD,Frozen Fries,2023,January
8149,TXN_8466225,CUST_01,Electric household essentials,32.0,10.0,320.0,Cash,Online,2022-06-06,0,Item_19_EHE,Induction Cooktop,2022,June
8150,TXN_1188617,CUST_04,Food,24.5,1.0,24.5,Credit Card,In-store,2024-02-19,1,Item_14_FOOD,Bread Loaf,2024,February
8151,TXN_7265411,CUST_08,Patisserie,21.5,3.0,64.5,Cash,In-store,2023-09-14,1,Item_12_PAT,Fruit Tart,2023,September
8152,TXN_6384068,CUST_09,Beverages,27.5,8.0,220.0,Cash,In-store,2022-06-13,1,Item_16_BEV,Herbal Tea,2022,June
8153,TXN_7340795,CUST_01,Electric household essentials,21.5,10.0,215.0,Cash,Online,2023-06-03,0,Item_12_EHE,Heater,2023,June
8154,TXN_3237512,CUST_12,Food,21.5,9.0,193.5,Cash,In-store,2024-08-12,1,Item_12_FOOD,Jam,2024,August
8155,TXN_6136154,CUST_19,Furniture,15.5,7.0,108.5,Digital Wallet,In-store,2024-07-02,1,Item_8_FUR,Study Table,2024,July
8156,TXN_3713358,CUST_13,Patisserie,14.0,10.0,140.0,Digital Wallet,In-store,2022-08-14,1,Item_7_PAT,Eclair,2022,August
8157,TXN_7799324,CUST_21,Furniture,18.5,3.0,55.5,Digital Wallet,Online,2023-10-31,1,Item_10_FUR,Side Table,2023,October
8158,TXN_2328560,CUST_16,Milk Products,27.5,6.0,165.0,Digital Wallet,Online,2024-12-28,0,Item_16_MILK,Lactose-Free Milk,2024,December
8159,TXN_3839216,CUST_04,Food,15.5,4.0,62.0,Credit Card,In-store,2024-07-11,1,Item_8_FOOD,Spices Mix,2024,July
8160,TXN_9302123,CUST_04,Food,23.0,3.0,69.0,Credit Card,Online,2022-11-26,0,Item_13_FOOD,Honey,2022,November
8161,TXN_6346223,CUST_04,Patisserie,9.5,2.0,19.0,Digital Wallet,In-store,2022-11-08,1,Item_4_PAT,Cupcake,2022,November
8162,TXN_5451832,CUST_06,Butchers,12.5,7.0,87.5,Credit Card,Online,2024-07-12,0,Item_6_BUT,Lamb Chops,2024,July
8163,TXN_5498917,CUST_12,Electric household essentials,11.0,3.0,33.0,Cash,In-store,2024-07-25,0,Item_5_EHE,Air Purifier,2024,July
8164,TXN_5193416,CUST_05,Milk Products,14.0,5.0,70.0,Digital Wallet,Online,2024-12-16,1,Item_7_MILK,Fresh Cream,2024,December
8165,TXN_7409573,CUST_09,Furniture,41.0,9.0,369.0,Digital Wallet,Online,2022-07-11,1,Item_25_FUR,Accent Chair,2022,July
8166,TXN_2407302,CUST_14,Patisserie,38.0,6.0,228.0,Cash,In-store,2022-02-25,0,Item_23_PAT,Mini Pastry Box,2022,February
8167,TXN_8793256,CUST_06,Beverages,21.5,8.0,172.0,Digital Wallet,Online,2024-04-11,0,Item_12_BEV,Tonic Water,2024,April
8168,TXN_7377726,CUST_05,Beverages,38.0,7.0,266.0,Cash,In-store,2024-11-08,1,Item_23_BEV,Smoothie,2024,November
8169,TXN_4357861,CUST_22,Food,33.5,3.0,100.5,Cash,In-store,2025-01-15,0,Item_20_FOOD,Canned Corn,2025,January
8170,TXN_7384665,CUST_14,Furniture,11.0,3.0,33.0,Digital Wallet,Online,2024-07-27,1,Item_5_FUR,Bookshelf,2024,July
8171,TXN_1580488,CUST_13,Beverages,41.0,9.0,369.0,Credit Card,In-store,2024-08-20,1,Item_25_BEV,Premium Cold Brew,2024,August
8172,TXN_4459903,CUST_24,Food,41.0,4.0,164.0,Credit Card,In-store,2023-04-12,1,Item_25_FOOD,Dry Fruits Mix,2023,April
8173,TXN_6950924,CUST_05,Butchers,29.0,7.0,203.0,Digital Wallet,Online,2022-02-12,1,Item_17_BUT,Smoked Turkey,2022,February
8174,TXN_5842189,CUST_02,Patisserie,17.0,6.0,102.0,Digital Wallet,Online,2023-01-18,1,Item_9_PAT,Macaron,2023,January
8175,TXN_8296076,CUST_09,Patisserie,20.0,10.0,200.0,Digital Wallet,Online,2024-04-18,0,Item_11_PAT,Cheesecake Slice,2024,April
8176,TXN_1198181,CUST_25,Food,21.5,5.0,107.5,Cash,Online,2024-04-28,1,Item_12_FOOD,Jam,2024,April
8177,TXN_3286135,CUST_05,Beverages,29.0,8.0,232.0,Cash,Online,2024-09-21,1,Item_17_BEV,Green Tea Bottle,2024,September
8178,TXN_6004569,CUST_03,Milk Products,9.5,6.0,57.0,Credit Card,In-store,2024-07-17,1,Item_4_MILK,Butter,2024,July
8179,TXN_7987242,CUST_10,Furniture,8.0,4.0,32.0,Cash,Online,2023-11-05,1,Item_3_FUR,Coffee Table,2023,November
8180,TXN_7782445,CUST_13,Patisserie,39.5,9.0,355.5,Digital Wallet,In-store,2024-07-30,1,Item_24_PAT,Premium Donut,2024,July
8181,TXN_9135404,CUST_06,Food,35.0,8.0,280.0,Cash,Online,2024-03-25,1,Item_21_FOOD,Frozen Vegetables,2024,March
8182,TXN_6470413,CUST_11,Beverages,6.5,5.0,32.5,Cash,In-store,2022-09-18,1,Item_2_BEV,Sparkling Water,2022,September
8183,TXN_2669850,CUST_22,Electric household essentials,29.0,7.0,203.0,Cash,Online,2024-06-07,1,Item_17_EHE,Electric Stove,2024,June
8184,TXN_2781560,CUST_05,Food,21.5,2.0,43.0,Digital Wallet,Online,2024-02-06,1,Item_12_FOOD,Jam,2024,February
8185,TXN_5526938,CUST_20,Patisserie,20.0,3.0,60.0,Credit Card,In-store,2022-12-31,1,Item_11_PAT,Cheesecake Slice,2022,December
8186,TXN_5156632,CUST_23,Milk Products,20.0,7.0,140.0,Digital Wallet,In-store,2024-07-04,0,Item_11_MILK,Whipped Cream,2024,July
8187,TXN_2041673,CUST_10,Furniture,29.0,7.0,203.0,Digital Wallet,In-store,2023-05-27,1,Item_17_FUR,Nightstand,2023,May
8188,TXN_4130909,CUST_21,Furniture,26.0,10.0,260.0,Digital Wallet,In-store,2022-07-08,1,Item_15_FUR,Rocking Chair,2022,July
8189,TXN_8940025,CUST_11,Milk Products,15.5,9.0,139.5,Credit Card,Online,2022-07-24,1,Item_8_MILK,Cottage Cheese,2022,July
8190,TXN_4053566,CUST_17,Food,11.0,4.0,44.0,Credit Card,In-store,2022-12-28,0,Item_5_FOOD,Sugar,2022,December
8191,TXN_2746396,CUST_11,Milk Products,27.5,3.0,82.5,Cash,Online,2023-08-24,1,Item_16_MILK,Lactose-Free Milk,2023,August
8192,TXN_8258782,CUST_10,Computers and electric accessories,41.0,8.0,328.0,Cash,Online,2022-01-05,1,Item_25_CEA,Tablet,2022,January
8193,TXN_3998952,CUST_18,Furniture,24.5,2.0,49.0,Digital Wallet,In-store,2023-12-12,0,Item_14_FUR,Ottoman,2023,December
8194,TXN_1010976,CUST_07,Computers and electric accessories,21.5,5.0,107.5,Digital Wallet,In-store,2022-06-30,1,Item_12_CEA,SSD Drive,2022,June
8195,TXN_3927009,CUST_25,Butchers,41.0,3.0,123.0,Credit Card,In-store,2022-05-29,1,Item_25_BUT,Premium Wagyu Cut,2022,May
8196,TXN_8949319,CUST_20,Milk Products,38.0,10.0,380.0,Credit Card,In-store,2022-12-31,0,Item_23_MILK,Ricotta,2022,December
8197,TXN_6179212,CUST_05,Milk Products,29.0,3.0,87.0,Digital Wallet,Online,2022-01-08,0,Item_17_MILK,Dairy Creamer,2022,January
8198,TXN_1519431,CUST_05,Electric household essentials,21.5,2.0,43.0,Digital Wallet,In-store,2023-11-09,0,Item_12_EHE,Heater,2023,November
8199,TXN_9862828,CUST_18,Butchers,36.5,1.0,36.5,Digital Wallet,In-store,2025-01-03,1,Item_22_BUT,Minced Pork,2025,January
8200,TXN_4876845,CUST_12,Milk Products,36.5,8.0,292.0,Credit Card,In-store,2022-01-29,1,Item_22_MILK,Fresh Paneer,2022,January
8201,TXN_5288559,CUST_25,Beverages,26.0,8.0,208.0,Digital Wallet,Online,2023-06-28,1,Item_15_BEV,Mango Juice,2023,June
8202,TXN_5953662,CUST_10,Beverages,21.5,2.0,43.0,Credit Card,In-store,2022-12-02,1,Item_12_BEV,Tonic Water,2022,December
8203,TXN_4783225,CUST_15,Electric household essentials,41.0,5.0,205.0,Digital Wallet,In-store,2023-07-08,1,Item_25_EHE,Juicer,2023,July
8204,TXN_4523181,CUST_14,Computers and electric accessories,17.0,1.0,17.0,Cash,Online,2022-08-11,1,Item_9_CEA,Headset,2022,August
8205,TXN_5504521,CUST_05,Beverages,35.0,1.0,35.0,Digital Wallet,In-store,2024-04-19,0,Item_21_BEV,Protein Shake,2024,April
8206,TXN_5132787,CUST_10,Electric household essentials,18.5,5.0,92.5,Credit Card,Online,2023-06-12,1,Item_10_EHE,Table Fan,2023,June
8207,TXN_1993111,CUST_06,Milk Products,27.5,5.0,137.5,Digital Wallet,In-store,2023-09-18,1,Item_16_MILK,Lactose-Free Milk,2023,September
8208,TXN_2404874,CUST_05,Patisserie,14.0,10.0,140.0,Digital Wallet,In-store,2024-08-16,1,Item_7_PAT,Eclair,2024,August
8209,TXN_1047304,CUST_08,Beverages,11.0,1.0,11.0,Cash,In-store,2023-10-25,0,Item_5_BEV,Apple Juice,2023,October
8210,TXN_9664075,CUST_20,Milk Products,5.0,5.0,25.0,Cash,Online,2023-10-29,0,Item_1_MILK,Full Cream Milk,2023,October
8211,TXN_8756425,CUST_16,Patisserie,15.5,1.0,15.5,Cash,In-store,2024-12-20,1,Item_8_PAT,Brownie,2024,December
8212,TXN_9850952,CUST_06,Furniture,6.5,1.0,6.5,Digital Wallet,In-store,2023-09-14,1,Item_2_FUR,Sofa,2023,September
8213,TXN_2548154,CUST_09,Patisserie,17.0,8.0,136.0,Credit Card,In-store,2023-05-18,1,Item_9_PAT,Macaron,2023,May
8214,TXN_2194494,CUST_13,Food,27.5,3.0,82.5,Cash,Online,2024-05-05,0,Item_16_FOOD,Tomato Sauce,2024,May
8215,TXN_5016365,CUST_04,Food,8.0,2.0,16.0,Digital Wallet,Online,2025-01-08,0,Item_3_FOOD,Pasta,2025,January
8216,TXN_7531055,CUST_09,Patisserie,26.0,7.0,182.0,Credit Card,In-store,2022-06-02,1,Item_15_PAT,Apple Pie Slice,2022,June
8217,TXN_6450172,CUST_06,Milk Products,39.5,8.0,316.0,Cash,In-store,2022-08-09,0,Item_24_MILK,Sweet Condensed Milk,2022,August
8218,TXN_8332080,CUST_08,Milk Products,27.5,7.0,192.5,Digital Wallet,Online,2024-08-27,1,Item_16_MILK,Lactose-Free Milk,2024,August
8219,TXN_3961169,CUST_13,Furniture,35.0,8.0,280.0,Cash,In-store,2022-11-16,1,Item_21_FUR,Wooden Bench,2022,November
8220,TXN_8824211,CUST_22,Patisserie,17.0,8.0,136.0,Credit Card,In-store,2024-03-19,0,Item_9_PAT,Macaron,2024,March
8221,TXN_6920044,CUST_09,Patisserie,15.5,4.0,62.0,Cash,Online,2024-08-08,1,Item_8_PAT,Brownie,2024,August
8222,TXN_9696371,CUST_14,Beverages,27.5,10.0,275.0,Digital Wallet,Online,2024-09-22,0,Item_16_BEV,Herbal Tea,2024,September
8223,TXN_9386377,CUST_07,Butchers,14.0,9.0,126.0,Cash,In-store,2024-02-27,0,Item_7_BUT,Mutton Curry Cut,2024,February
8224,TXN_4649181,CUST_17,Computers and electric accessories,18.5,9.0,166.5,Cash,In-store,2024-09-22,1,Item_10_CEA,USB Flash Drive,2024,September
